policy_id,account_id,producer_id,policy_number,product_code,policy_status,effective_date,expiration_date,cancellation_date,cancellation_reason,updated_timestamp
1256,1256,1256,POL101256,COMM,EXPIRED,2024-07-10,2025-07-10,,,2025-07-10 10:00:00
1257,1257,1257,POL101257,FIRE,CANCELLED,2024-07-11,2025-07-11,2025-01-07,Non-payment,2025-07-11 10:00:00
1258,1258,1258,POL101258,MARINE,ACTIVE,2024-07-12,2025-07-12,,,2025-07-12 10:00:00
1259,1259,1259,POL101259,LIABILITY,EXPIRED,2024-07-13,2025-07-13,,,2025-07-13 10:00:00
1260,1260,1260,POL101260,WORKCOMP,CANCELLED,2024-07-14,2025-07-14,2025-01-10,Customer Request,2025-07-14 10:00:00
1261,1261,1261,POL101261,AUTO,ACTIVE,2024-07-15,2025-07-15,,,2025-07-15 10:00:00
1262,1262,1262,POL101262,HOME,EXPIRED,2024-07-16,2025-07-16,,,2025-07-16 10:00:00
1263,1263,1263,POL101263,COMM,CANCELLED,2024-07-17,2025-07-17,2025-01-13,Non-payment,2025-07-17 10:00:00
1264,1264,1264,POL101264,FIRE,ACTIVE,2024-07-18,2025-07-18,,,2025-07-18 10:00:00
1265,1265,1265,POL101265,MARINE,EXPIRED,2024-07-19,2025-07-19,,,2025-07-19 10:00:00
1266,1266,1266,POL101266,LIABILITY,CANCELLED,2024-07-20,2025-07-20,2025-01-16,Non-payment,2025-07-20 10:00:00
1267,1267,1267,POL101267,WORKCOMP,ACTIVE,2024-07-21,2025-07-21,,,2025-07-21 10:00:00
1268,1268,1268,POL101268,AUTO,EXPIRED,2024-07-22,2025-07-22,,,2025-07-22 10:00:00
1269,1269,1269,POL101269,HOME,CANCELLED,2024-07-23,2025-07-23,2025-01-19,Underwriting Decision,2025-07-23 10:00:00
1270,1270,1270,POL101270,COMM,ACTIVE,2024-07-24,2025-07-24,,,2025-07-24 10:00:00
1271,1271,1271,POL101271,FIRE,EXPIRED,2024-07-25,2025-07-25,,,2025-07-25 10:00:00
1272,1272,1272,POL101272,MARINE,CANCELLED,2024-07-26,2025-07-26,2025-01-22,Underwriting Decision,2025-07-26 10:00:00
1273,1273,1273,POL101273,LIABILITY,ACTIVE,2024-07-27,2025-07-27,,,2025-07-27 10:00:00
1274,1274,1274,POL101274,WORKCOMP,EXPIRED,2024-07-28,2025-07-28,,,2025-07-28 10:00:00
1275,1275,1275,POL101275,AUTO,CANCELLED,2024-07-29,2025-07-29,2025-01-25,Non-payment,2025-07-29 10:00:00
1276,1276,1276,POL101276,HOME,ACTIVE,2024-07-30,2025-07-30,,,2025-07-30 10:00:00
1277,1277,1277,POL101277,COMM,EXPIRED,2024-07-31,2025-07-31,,,2025-07-31 10:00:00
1278,1278,1278,POL101278,FIRE,CANCELLED,2024-08-01,2025-08-01,2025-01-28,Customer Request,2025-08-01 10:00:00
1279,1279,1279,POL101279,MARINE,ACTIVE,2024-08-02,2025-08-02,,,2025-08-02 10:00:00
1280,1280,1280,POL101280,LIABILITY,EXPIRED,2024-08-03,2025-08-03,,,2025-08-03 10:00:00
1281,1281,1281,POL101281,WORKCOMP,CANCELLED,2024-08-04,2025-08-04,2025-01-31,Customer Request,2025-08-04 10:00:00
1282,1282,1282,POL101282,AUTO,ACTIVE,2024-08-05,2025-08-05,,,2025-08-05 10:00:00
1283,1283,1283,POL101283,HOME,EXPIRED,2024-08-06,2025-08-06,,,2025-08-06 10:00:00
1284,1284,1284,POL101284,COMM,CANCELLED,2024-08-07,2025-08-07,2025-02-03,Underwriting Decision,2025-08-07 10:00:00
1285,1285,1285,POL101285,FIRE,ACTIVE,2024-08-08,2025-08-08,,,2025-08-08 10:00:00
1286,1286,1286,POL101286,MARINE,EXPIRED,2024-08-09,2025-08-09,,,2025-08-09 10:00:00
1287,1287,1287,POL101287,LIABILITY,CANCELLED,2024-08-10,2025-08-10,2025-02-06,Non-payment,2025-08-10 10:00:00
1288,1288,1288,POL101288,WORKCOMP,ACTIVE,2024-08-11,2025-08-11,,,2025-08-11 10:00:00
1289,1289,1289,POL101289,AUTO,EXPIRED,2024-08-12,2025-08-12,,,2025-08-12 10:00:00
1290,1290,1290,POL101290,HOME,CANCELLED,2024-08-13,2025-08-13,2025-02-09,Underwriting Decision,2025-08-13 10:00:00
1291,1291,1291,POL101291,COMM,ACTIVE,2024-08-14,2025-08-14,,,2025-08-14 10:00:00
1292,1292,1292,POL101292,FIRE,EXPIRED,2024-08-15,2025-08-15,,,2025-08-15 10:00:00
1293,1293,1293,POL101293,MARINE,CANCELLED,2024-08-16,2025-08-16,2025-02-12,Customer Request,2025-08-16 10:00:00
1294,1294,1294,POL101294,LIABILITY,ACTIVE,2024-08-17,2025-08-17,,,2025-08-17 10:00:00
1295,1295,1295,POL101295,WORKCOMP,EXPIRED,2024-08-18,2025-08-18,,,2025-08-18 10:00:00
1296,1296,1296,POL101296,AUTO,CANCELLED,2024-08-19,2025-08-19,2025-02-15,Non-payment,2025-08-19 10:00:00
1297,1297,1297,POL101297,HOME,ACTIVE,2024-08-20,2025-08-20,,,2025-08-20 10:00:00
1298,1298,1298,POL101298,COMM,EXPIRED,2024-08-21,2025-08-21,,,2025-08-21 10:00:00
1299,1299,1299,POL101299,FIRE,CANCELLED,2024-08-22,2025-08-22,2025-02-18,Underwriting Decision,2025-08-22 10:00:00
1300,1300,1300,POL101300,MARINE,ACTIVE,2024-08-23,2025-08-23,,,2025-08-23 10:00:00
1301,1301,1301,POL101301,LIABILITY,EXPIRED,2024-08-24,2025-08-24,,,2025-08-24 10:00:00
1302,1302,1302,POL101302,WORKCOMP,CANCELLED,2024-08-25,2025-08-25,2025-02-21,Underwriting Decision,2025-08-25 10:00:00
1303,1303,1303,POL101303,AUTO,ACTIVE,2024-08-26,2025-08-26,,,2025-08-26 10:00:00
1304,1304,1304,POL101304,HOME,EXPIRED,2024-08-27,2025-08-27,,,2025-08-27 10:00:00
1305,1305,1305,POL101305,COMM,CANCELLED,2024-08-28,2025-08-28,2025-02-24,Customer Request,2025-08-28 10:00:00
1306,1306,1306,POL101306,FIRE,ACTIVE,2024-08-29,2025-08-29,,,2025-08-29 10:00:00
1307,1307,1307,POL101307,MARINE,EXPIRED,2024-08-30,2025-08-30,,,2025-08-30 10:00:00
1308,1308,1308,POL101308,LIABILITY,CANCELLED,2024-08-31,2025-08-31,2025-02-27,Underwriting Decision,2025-08-31 10:00:00
1309,1309,1309,POL101309,WORKCOMP,ACTIVE,2024-09-01,2025-09-01,,,2025-09-01 10:00:00
1310,1310,1310,POL101310,AUTO,EXPIRED,2024-09-02,2025-09-02,,,2025-09-02 10:00:00
1311,1311,1311,POL101311,HOME,CANCELLED,2024-09-03,2025-09-03,2025-03-02,Customer Request,2025-09-03 10:00:00
1312,1312,1312,POL101312,COMM,ACTIVE,2024-09-04,2025-09-04,,,2025-09-04 10:00:00
1313,1313,1313,POL101313,FIRE,EXPIRED,2024-09-05,2025-09-05,,,2025-09-05 10:00:00
1314,1314,1314,POL101314,MARINE,CANCELLED,2024-09-06,2025-09-06,2025-03-05,Customer Request,2025-09-06 10:00:00
1315,1315,1315,POL101315,LIABILITY,ACTIVE,2024-09-07,2025-09-07,,,2025-09-07 10:00:00
1316,1316,1316,POL101316,WORKCOMP,EXPIRED,2024-09-08,2025-09-08,,,2025-09-08 10:00:00
1317,1317,1317,POL101317,AUTO,CANCELLED,2024-09-09,2025-09-09,2025-03-08,Non-payment,2025-09-09 10:00:00
1318,1318,1318,POL101318,HOME,ACTIVE,2024-09-10,2025-09-10,,,2025-09-10 10:00:00
1319,1319,1319,POL101319,COMM,EXPIRED,2024-09-11,2025-09-11,,,2025-09-11 10:00:00
1320,1320,1320,POL101320,FIRE,CANCELLED,2024-09-12,2025-09-12,2025-03-11,Non-payment,2025-09-12 10:00:00
1321,1321,1321,POL101321,MARINE,ACTIVE,2024-09-13,2025-09-13,,,2025-09-13 10:00:00
1322,1322,1322,POL101322,LIABILITY,EXPIRED,2024-09-14,2025-09-14,,,2025-09-14 10:00:00
1323,1323,1323,POL101323,WORKCOMP,CANCELLED,2024-09-15,2025-09-15,2025-03-14,Underwriting Decision,2025-09-15 10:00:00
1324,1324,1324,POL101324,AUTO,ACTIVE,2024-09-16,2025-09-16,,,2025-09-16 10:00:00
1325,1325,1325,POL101325,HOME,EXPIRED,2024-09-17,2025-09-17,,,2025-09-17 10:00:00
1326,1326,1326,POL101326,COMM,CANCELLED,2024-09-18,2025-09-18,2025-03-17,Customer Request,2025-09-18 10:00:00
1327,1327,1327,POL101327,FIRE,ACTIVE,2024-09-19,2025-09-19,,,2025-09-19 10:00:00
1328,1328,1328,POL101328,MARINE,EXPIRED,2024-09-20,2025-09-20,,,2025-09-20 10:00:00
1329,1329,1329,POL101329,LIABILITY,CANCELLED,2024-09-21,2025-09-21,2025-03-20,Customer Request,2025-09-21 10:00:00
1330,1330,1330,POL101330,WORKCOMP,ACTIVE,2024-09-22,2025-09-22,,,2025-09-22 10:00:00
1331,1331,1331,POL101331,AUTO,EXPIRED,2024-09-23,2025-09-23,,,2025-09-23 10:00:00
1332,1332,1332,POL101332,HOME,CANCELLED,2024-09-24,2025-09-24,2025-03-23,Non-payment,2025-09-24 10:00:00
1333,1333,1333,POL101333,COMM,ACTIVE,2024-09-25,2025-09-25,,,2025-09-25 10:00:00
1334,1334,1334,POL101334,FIRE,EXPIRED,2024-09-26,2025-09-26,,,2025-09-26 10:00:00
1335,1335,1335,POL101335,MARINE,CANCELLED,2024-09-27,2025-09-27,2025-03-26,Non-payment,2025-09-27 10:00:00
1336,1336,1336,POL101336,LIABILITY,ACTIVE,2024-09-28,2025-09-28,,,2025-09-28 10:00:00
1337,1337,1337,POL101337,WORKCOMP,EXPIRED,2024-09-29,2025-09-29,,,2025-09-29 10:00:00
1338,1338,1338,POL101338,AUTO,CANCELLED,2024-09-30,2025-09-30,2025-03-29,Customer Request,2025-09-30 10:00:00
1339,1339,1339,POL101339,HOME,ACTIVE,2024-10-01,2025-10-01,,,2025-10-01 10:00:00
1340,1340,1340,POL101340,COMM,EXPIRED,2024-10-02,2025-10-02,,,2025-10-02 10:00:00
1341,1341,1341,POL101341,FIRE,CANCELLED,2024-10-03,2025-10-03,2025-04-01,Non-payment,2025-10-03 10:00:00
1342,1342,1342,POL101342,MARINE,ACTIVE,2024-10-04,2025-10-04,,,2025-10-04 10:00:00
1343,1343,1343,POL101343,LIABILITY,EXPIRED,2024-10-05,2025-10-05,,,2025-10-05 10:00:00
1344,1344,1344,POL101344,WORKCOMP,CANCELLED,2024-10-06,2025-10-06,2025-04-04,Underwriting Decision,2025-10-06 10:00:00
1345,1345,1345,POL101345,AUTO,ACTIVE,2024-10-07,2025-10-07,,,2025-10-07 10:00:00
1346,1346,1346,POL101346,HOME,EXPIRED,2024-10-08,2025-10-08,,,2025-10-08 10:00:00
1347,1347,1347,POL101347,COMM,CANCELLED,2024-10-09,2025-10-09,2025-04-07,Customer Request,2025-10-09 10:00:00
1348,1348,1348,POL101348,FIRE,ACTIVE,2024-10-10,2025-10-10,,,2025-10-10 10:00:00
1349,1349,1349,POL101349,MARINE,EXPIRED,2024-10-11,2025-10-11,,,2025-10-11 10:00:00
1350,1350,1350,POL101350,LIABILITY,CANCELLED,2024-10-12,2025-10-12,2025-04-10,Non-payment,2025-10-12 10:00:00
1351,1351,1351,POL101351,WORKCOMP,ACTIVE,2024-10-13,2025-10-13,,,2025-10-13 10:00:00
1352,1352,1352,POL101352,AUTO,EXPIRED,2024-10-14,2025-10-14,,,2025-10-14 10:00:00
1353,1353,1353,POL101353,HOME,CANCELLED,2024-10-15,2025-10-15,2025-04-13,Underwriting Decision,2025-10-15 10:00:00
1354,1354,1354,POL101354,COMM,ACTIVE,2024-10-16,2025-10-16,,,2025-10-16 10:00:00
1355,1355,1355,POL101355,FIRE,EXPIRED,2024-10-17,2025-10-17,,,2025-10-17 10:00:00
1356,1356,1356,POL101356,MARINE,CANCELLED,2024-10-18,2025-10-18,2025-04-16,Customer Request,2025-10-18 10:00:00
1357,1357,1357,POL101357,LIABILITY,ACTIVE,2024-10-19,2025-10-19,,,2025-10-19 10:00:00
1358,1358,1358,POL101358,WORKCOMP,EXPIRED,2024-10-20,2025-10-20,,,2025-10-20 10:00:00
1359,1359,1359,POL101359,AUTO,CANCELLED,2024-10-21,2025-10-21,2025-04-19,Underwriting Decision,2025-10-21 10:00:00
1360,1360,1360,POL101360,HOME,ACTIVE,2024-10-22,2025-10-22,,,2025-10-22 10:00:00
1361,1361,1361,POL101361,COMM,EXPIRED,2024-10-23,2025-10-23,,,2025-10-23 10:00:00
1362,1362,1362,POL101362,FIRE,CANCELLED,2024-10-24,2025-10-24,2025-04-22,Underwriting Decision,2025-10-24 10:00:00
1363,1363,1363,POL101363,MARINE,ACTIVE,2024-10-25,2025-10-25,,,2025-10-25 10:00:00
1364,1364,1364,POL101364,LIABILITY,EXPIRED,2024-10-26,2025-10-26,,,2025-10-26 10:00:00
1365,1365,1365,POL101365,WORKCOMP,CANCELLED,2024-10-27,2025-10-27,2025-04-25,Customer Request,2025-10-27 10:00:00
1366,1366,1366,POL101366,AUTO,ACTIVE,2024-10-28,2025-10-28,,,2025-10-28 10:00:00
1367,1367,1367,POL101367,HOME,EXPIRED,2024-10-29,2025-10-29,,,2025-10-29 10:00:00
1368,1368,1368,POL101368,COMM,CANCELLED,2024-10-30,2025-10-30,2025-04-28,Underwriting Decision,2025-10-30 10:00:00
1369,1369,1369,POL101369,FIRE,ACTIVE,2024-10-31,2025-10-31,,,2025-10-31 10:00:00
1370,1370,1370,POL101370,MARINE,EXPIRED,2024-11-01,2025-11-01,,,2025-11-01 10:00:00
1371,1371,1371,POL101371,LIABILITY,CANCELLED,2024-11-02,2025-11-02,2025-05-01,Non-payment,2025-11-02 10:00:00
1372,1372,1372,POL101372,WORKCOMP,ACTIVE,2024-11-03,2025-11-03,,,2025-11-03 10:00:00
1373,1373,1373,POL101373,AUTO,EXPIRED,2024-11-04,2025-11-04,,,2025-11-04 10:00:00
1374,1374,1374,POL101374,HOME,CANCELLED,2024-11-05,2025-11-05,2025-05-04,Non-payment,2025-11-05 10:00:00
1375,1375,1375,POL101375,COMM,ACTIVE,2024-11-06,2025-11-06,,,2025-11-06 10:00:00
1376,1376,1376,POL101376,FIRE,EXPIRED,2024-11-07,2025-11-07,,,2025-11-07 10:00:00
1377,1377,1377,POL101377,MARINE,CANCELLED,2024-11-08,2025-11-08,2025-05-07,Non-payment,2025-11-08 10:00:00
1378,1378,1378,POL101378,LIABILITY,ACTIVE,2024-11-09,2025-11-09,,,2025-11-09 10:00:00
1379,1379,1379,POL101379,WORKCOMP,EXPIRED,2024-11-10,2025-11-10,,,2025-11-10 10:00:00
1380,1380,1380,POL101380,AUTO,CANCELLED,2024-11-11,2025-11-11,2025-05-10,Underwriting Decision,2025-11-11 10:00:00
1381,1381,1381,POL101381,HOME,ACTIVE,2024-11-12,2025-11-12,,,2025-11-12 10:00:00
1382,1382,1382,POL101382,COMM,EXPIRED,2024-11-13,2025-11-13,,,2025-11-13 10:00:00
1383,1383,1383,POL101383,FIRE,CANCELLED,2024-11-14,2025-11-14,2025-05-13,Non-payment,2025-11-14 10:00:00
1384,1384,1384,POL101384,MARINE,ACTIVE,2024-11-15,2025-11-15,,,2025-11-15 10:00:00
1385,1385,1385,POL101385,LIABILITY,EXPIRED,2024-11-16,2025-11-16,,,2025-11-16 10:00:00
1386,1386,1386,POL101386,WORKCOMP,CANCELLED,2024-11-17,2025-11-17,2025-05-16,Underwriting Decision,2025-11-17 10:00:00
1387,1387,1387,POL101387,AUTO,ACTIVE,2024-11-18,2025-11-18,,,2025-11-18 10:00:00
1388,1388,1388,POL101388,HOME,EXPIRED,2024-11-19,2025-11-19,,,2025-11-19 10:00:00
1389,1389,1389,POL101389,COMM,CANCELLED,2024-11-20,2025-11-20,2025-05-19,Non-payment,2025-11-20 10:00:00
1390,1390,1390,POL101390,FIRE,ACTIVE,2024-11-21,2025-11-21,,,2025-11-21 10:00:00
1391,1391,1391,POL101391,MARINE,EXPIRED,2024-11-22,2025-11-22,,,2025-11-22 10:00:00
1392,1392,1392,POL101392,LIABILITY,CANCELLED,2024-11-23,2025-11-23,2025-05-22,Customer Request,2025-11-23 10:00:00
1393,1393,1393,POL101393,WORKCOMP,ACTIVE,2024-11-24,2025-11-24,,,2025-11-24 10:00:00
1394,1394,1394,POL101394,AUTO,EXPIRED,2024-11-25,2025-11-25,,,2025-11-25 10:00:00
1395,1395,1395,POL101395,HOME,CANCELLED,2024-11-26,2025-11-26,2025-05-25,Underwriting Decision,2025-11-26 10:00:00
1396,1396,1396,POL101396,COMM,ACTIVE,2024-11-27,2025-11-27,,,2025-11-27 10:00:00
1397,1397,1397,POL101397,FIRE,EXPIRED,2024-11-28,2025-11-28,,,2025-11-28 10:00:00
1398,1398,1398,POL101398,MARINE,CANCELLED,2024-11-29,2025-11-29,2025-05-28,Underwriting Decision,2025-11-29 10:00:00
1399,1399,1399,POL101399,LIABILITY,ACTIVE,2024-11-30,2025-11-30,,,2025-11-30 10:00:00
1400,1400,1400,POL101400,WORKCOMP,EXPIRED,2023-01-01,2024-01-01,,,2024-01-01 10:00:00
1401,1401,1401,POL101401,AUTO,CANCELLED,2023-01-02,2024-01-02,2023-07-01,Non-payment,2024-01-02 10:00:00
1402,1402,1402,POL101402,HOME,ACTIVE,2023-01-03,2024-01-03,,,2024-01-03 10:00:00
1403,1403,1403,POL101403,COMM,EXPIRED,2023-01-04,2024-01-04,,,2024-01-04 10:00:00
1404,1404,1404,POL101404,FIRE,CANCELLED,2023-01-05,2024-01-05,2023-07-04,Customer Request,2024-01-05 10:00:00
1405,1405,1405,POL101405,MARINE,ACTIVE,2023-01-06,2024-01-06,,,2024-01-06 10:00:00
1406,1406,1406,POL101406,LIABILITY,EXPIRED,2023-01-07,2024-01-07,,,2024-01-07 10:00:00
1407,1407,1407,POL101407,WORKCOMP,CANCELLED,2023-01-08,2024-01-08,2023-07-07,Non-payment,2024-01-08 10:00:00
1408,1408,1408,POL101408,AUTO,ACTIVE,2023-01-09,2024-01-09,,,2024-01-09 10:00:00
1409,1409,1409,POL101409,HOME,EXPIRED,2023-01-10,2024-01-10,,,2024-01-10 10:00:00
1410,1410,1410,POL101410,COMM,CANCELLED,2023-01-11,2024-01-11,2023-07-10,Non-payment,2024-01-11 10:00:00
1411,1411,1411,POL101411,FIRE,ACTIVE,2023-01-12,2024-01-12,,,2024-01-12 10:00:00
1412,1412,1412,POL101412,MARINE,EXPIRED,2023-01-13,2024-01-13,,,2024-01-13 10:00:00
1413,1413,1413,POL101413,LIABILITY,CANCELLED,2023-01-14,2024-01-14,2023-07-13,Customer Request,2024-01-14 10:00:00
1414,1414,1414,POL101414,WORKCOMP,ACTIVE,2023-01-15,2024-01-15,,,2024-01-15 10:00:00
1415,1415,1415,POL101415,AUTO,EXPIRED,2023-01-16,2024-01-16,,,2024-01-16 10:00:00
1416,1416,1416,POL101416,HOME,CANCELLED,2023-01-17,2024-01-17,2023-07-16,Customer Request,2024-01-17 10:00:00
1417,1417,1417,POL101417,COMM,ACTIVE,2023-01-18,2024-01-18,,,2024-01-18 10:00:00
1418,1418,1418,POL101418,FIRE,EXPIRED,2023-01-19,2024-01-19,,,2024-01-19 10:00:00
1419,1419,1419,POL101419,MARINE,CANCELLED,2023-01-20,2024-01-20,2023-07-19,Non-payment,2024-01-20 10:00:00
1420,1420,1420,POL101420,LIABILITY,ACTIVE,2023-01-21,2024-01-21,,,2024-01-21 10:00:00
1421,1421,1421,POL101421,WORKCOMP,EXPIRED,2023-01-22,2024-01-22,,,2024-01-22 10:00:00
1422,1422,1422,POL101422,AUTO,CANCELLED,2023-01-23,2024-01-23,2023-07-22,Customer Request,2024-01-23 10:00:00
1423,1423,1423,POL101423,HOME,ACTIVE,2023-01-24,2024-01-24,,,2024-01-24 10:00:00
1424,1424,1424,POL101424,COMM,EXPIRED,2023-01-25,2024-01-25,,,2024-01-25 10:00:00
1425,1425,1425,POL101425,FIRE,CANCELLED,2023-01-26,2024-01-26,2023-07-25,Non-payment,2024-01-26 10:00:00
1426,1426,1426,POL101426,MARINE,ACTIVE,2023-01-27,2024-01-27,,,2024-01-27 10:00:00
1427,1427,1427,POL101427,LIABILITY,EXPIRED,2023-01-28,2024-01-28,,,2024-01-28 10:00:00
1428,1428,1428,POL101428,WORKCOMP,CANCELLED,2023-01-29,2024-01-29,2023-07-28,Underwriting Decision,2024-01-29 10:00:00
1429,1429,1429,POL101429,AUTO,ACTIVE,2023-01-30,2024-01-30,,,2024-01-30 10:00:00
1430,1430,1430,POL101430,HOME,EXPIRED,2023-01-31,2024-01-31,,,2024-01-31 10:00:00
1431,1431,1431,POL101431,COMM,CANCELLED,2023-02-01,2024-02-01,2023-07-31,Non-payment,2024-02-01 10:00:00
1432,1432,1432,POL101432,FIRE,ACTIVE,2023-02-02,2024-02-02,,,2024-02-02 10:00:00
1433,1433,1433,POL101433,MARINE,EXPIRED,2023-02-03,2024-02-03,,,2024-02-03 10:00:00
1434,1434,1434,POL101434,LIABILITY,CANCELLED,2023-02-04,2024-02-04,2023-08-03,Underwriting Decision,2024-02-04 10:00:00
1435,1435,1435,POL101435,WORKCOMP,ACTIVE,2023-02-05,2024-02-05,,,2024-02-05 10:00:00
1436,1436,1436,POL101436,AUTO,EXPIRED,2023-02-06,2024-02-06,,,2024-02-06 10:00:00
1437,1437,1437,POL101437,HOME,CANCELLED,2023-02-07,2024-02-07,2023-08-06,Non-payment,2024-02-07 10:00:00
1438,1438,1438,POL101438,COMM,ACTIVE,2023-02-08,2024-02-08,,,2024-02-08 10:00:00
1439,1439,1439,POL101439,FIRE,EXPIRED,2023-02-09,2024-02-09,,,2024-02-09 10:00:00
1440,1440,1440,POL101440,MARINE,CANCELLED,2023-02-10,2024-02-10,2023-08-09,Customer Request,2024-02-10 10:00:00
1441,1441,1441,POL101441,LIABILITY,ACTIVE,2023-02-11,2024-02-11,,,2024-02-11 10:00:00
1442,1442,1442,POL101442,WORKCOMP,EXPIRED,2023-02-12,2024-02-12,,,2024-02-12 10:00:00
1443,1443,1443,POL101443,AUTO,CANCELLED,2023-02-13,2024-02-13,2023-08-12,Underwriting Decision,2024-02-13 10:00:00
1444,1444,1444,POL101444,HOME,ACTIVE,2023-02-14,2024-02-14,,,2024-02-14 10:00:00
1445,1445,1445,POL101445,COMM,EXPIRED,2023-02-15,2024-02-15,,,2024-02-15 10:00:00
1446,1446,1446,POL101446,FIRE,CANCELLED,2023-02-16,2024-02-16,2023-08-15,Customer Request,2024-02-16 10:00:00
1447,1447,1447,POL101447,MARINE,ACTIVE,2023-02-17,2024-02-17,,,2024-02-17 10:00:00
1448,1448,1448,POL101448,LIABILITY,EXPIRED,2023-02-18,2024-02-18,,,2024-02-18 10:00:00
1449,1449,1449,POL101449,WORKCOMP,CANCELLED,2023-02-19,2024-02-19,2023-08-18,Underwriting Decision,2024-02-19 10:00:00
1450,1450,1450,POL101450,AUTO,ACTIVE,2023-02-20,2024-02-20,,,2024-02-20 10:00:00
1451,1451,1451,POL101451,HOME,EXPIRED,2023-02-21,2024-02-21,,,2024-02-21 10:00:00
1452,1452,1452,POL101452,COMM,CANCELLED,2023-02-22,2024-02-22,2023-08-21,Underwriting Decision,2024-02-22 10:00:00
1453,1453,1453,POL101453,FIRE,ACTIVE,2023-02-23,2024-02-23,,,2024-02-23 10:00:00
1454,1454,1454,POL101454,MARINE,EXPIRED,2023-02-24,2024-02-24,,,2024-02-24 10:00:00
1455,1455,1455,POL101455,LIABILITY,CANCELLED,2023-02-25,2024-02-25,2023-08-24,Non-payment,2024-02-25 10:00:00
1456,1456,1456,POL101456,WORKCOMP,ACTIVE,2023-02-26,2024-02-26,,,2024-02-26 10:00:00
1457,1457,1457,POL101457,AUTO,EXPIRED,2023-02-27,2024-02-27,,,2024-02-27 10:00:00
1458,1458,1458,POL101458,HOME,CANCELLED,2023-02-28,2024-02-28,2023-08-27,Non-payment,2024-02-28 10:00:00
1459,1459,1459,POL101459,COMM,ACTIVE,2023-03-01,2024-02-29,,,2024-02-29 10:00:00
1460,1460,1460,POL101460,FIRE,EXPIRED,2023-03-02,2024-03-01,,,2024-03-01 10:00:00
1461,1461,1461,POL101461,MARINE,CANCELLED,2023-03-03,2024-03-02,2023-08-30,Non-payment,2024-03-02 10:00:00
1462,1462,1462,POL101462,LIABILITY,ACTIVE,2023-03-04,2024-03-03,,,2024-03-03 10:00:00
1463,1463,1463,POL101463,WORKCOMP,EXPIRED,2023-03-05,2024-03-04,,,2024-03-04 10:00:00
1464,1464,1464,POL101464,AUTO,CANCELLED,2023-03-06,2024-03-05,2023-09-02,Non-payment,2024-03-05 10:00:00
1465,1465,1465,POL101465,HOME,ACTIVE,2023-03-07,2024-03-06,,,2024-03-06 10:00:00
1466,1466,1466,POL101466,COMM,EXPIRED,2023-03-08,2024-03-07,,,2024-03-07 10:00:00
1467,1467,1467,POL101467,FIRE,CANCELLED,2023-03-09,2024-03-08,2023-09-05,Customer Request,2024-03-08 10:00:00
1468,1468,1468,POL101468,MARINE,ACTIVE,2023-03-10,2024-03-09,,,2024-03-09 10:00:00
1469,1469,1469,POL101469,LIABILITY,EXPIRED,2023-03-11,2024-03-10,,,2024-03-10 10:00:00
1470,1470,1470,POL101470,WORKCOMP,CANCELLED,2023-03-12,2024-03-11,2023-09-08,Non-payment,2024-03-11 10:00:00
1471,1471,1471,POL101471,AUTO,ACTIVE,2023-03-13,2024-03-12,,,2024-03-12 10:00:00
1472,1472,1472,POL101472,HOME,EXPIRED,2023-03-14,2024-03-13,,,2024-03-13 10:00:00
1473,1473,1473,POL101473,COMM,CANCELLED,2023-03-15,2024-03-14,2023-09-11,Non-payment,2024-03-14 10:00:00
1474,1474,1474,POL101474,FIRE,ACTIVE,2023-03-16,2024-03-15,,,2024-03-15 10:00:00
1475,1475,1475,POL101475,MARINE,EXPIRED,2023-03-17,2024-03-16,,,2024-03-16 10:00:00
1476,1476,1476,POL101476,LIABILITY,CANCELLED,2023-03-18,2024-03-17,2023-09-14,Underwriting Decision,2024-03-17 10:00:00
1477,1477,1477,POL101477,WORKCOMP,ACTIVE,2023-03-19,2024-03-18,,,2024-03-18 10:00:00
1478,1478,1478,POL101478,AUTO,EXPIRED,2023-03-20,2024-03-19,,,2024-03-19 10:00:00
1479,1479,1479,POL101479,HOME,CANCELLED,2023-03-21,2024-03-20,2023-09-17,Customer Request,2024-03-20 10:00:00
1480,1480,1480,POL101480,COMM,ACTIVE,2023-03-22,2024-03-21,,,2024-03-21 10:00:00
1481,1481,1481,POL101481,FIRE,EXPIRED,2023-03-23,2024-03-22,,,2024-03-22 10:00:00
1482,1482,1482,POL101482,MARINE,CANCELLED,2023-03-24,2024-03-23,2023-09-20,Customer Request,2024-03-23 10:00:00
1483,1483,1483,POL101483,LIABILITY,ACTIVE,2023-03-25,2024-03-24,,,2024-03-24 10:00:00
1484,1484,1484,POL101484,WORKCOMP,EXPIRED,2023-03-26,2024-03-25,,,2024-03-25 10:00:00
1485,1485,1485,POL101485,AUTO,CANCELLED,2023-03-27,2024-03-26,2023-09-23,Underwriting Decision,2024-03-26 10:00:00
1486,1486,1486,POL101486,HOME,ACTIVE,2023-03-28,2024-03-27,,,2024-03-27 10:00:00
1487,1487,1487,POL101487,COMM,EXPIRED,2023-03-29,2024-03-28,,,2024-03-28 10:00:00
1488,1488,1488,POL101488,FIRE,CANCELLED,2023-03-30,2024-03-29,2023-09-26,Underwriting Decision,2024-03-29 10:00:00
1489,1489,1489,POL101489,MARINE,ACTIVE,2023-03-31,2024-03-30,,,2024-03-30 10:00:00
