location_id,policy_period_id,location_number,address_line1,address_line2,city,state_code,zip_code,country_code,occupancy_type,building_value,contents_value
1244,1244,LOC001244,444 Main Street,,Hyderabad,TS,601245,US,UNDER_CONSTRUCTION,17231328.48,4928167.1
1245,1245,LOC001245,445 Main Street,Suite 46,Vijayawada,AP,601246,IN,OWNER_OCCUPIED,13746336.66,521364.56
1246,1246,LOC001246,446 Main Street,,Kochi,KL,601247,US,TENANT_OCCUPIED,19274053.9,3939170.69
1247,1247,LOC001247,447 Main Street,,Delhi,DL,601248,IN,VACANT,18415989.88,4962806.82
1248,1248,LOC001248,448 Main Street,Suite 49,Ahmedabad,GJ,601249,US,UNDER_CONSTRUCTION,17407428.01,678096.43
1249,1249,LOC001249,449 Main Street,,Jaipur,RJ,601250,IN,OWNER_OCCUPIED,17388536.5,1285902.35
1250,1250,LOC001250,450 Main Street,,Kolkata,WB,601251,US,TENANT_OCCUPIED,14372199.55,4150984.92
1251,1251,LOC001251,451 Main Street,Suite 2,Chennai,TN,601252,IN,VACANT,15348734.96,3397361.04
1252,1252,LOC001252,452 Main Street,,Bengaluru,KA,601253,US,UNDER_CONSTRUCTION,10044445.16,2908256.37
1253,1253,LOC001253,453 Main Street,,Mumbai,MH,601254,IN,OWNER_OCCUPIED,5739984.47,2100414.19
1254,1254,LOC001254,454 Main Street,Suite 5,Hyderabad,TS,601255,US,TENANT_OCCUPIED,9313838.59,3186457.43
1255,1255,LOC001255,455 Main Street,,Vijayawada,AP,601256,IN,VACANT,17662439.09,510819.18
1256,1256,LOC001256,456 Main Street,,Kochi,KL,601257,US,UNDER_CONSTRUCTION,10554462.71,1427217.15
1257,1257,LOC001257,457 Main Street,Suite 8,Delhi,DL,601258,IN,OWNER_OCCUPIED,18758554.22,1876902.31
1258,1258,LOC001258,458 Main Street,,Ahmedabad,GJ,601259,US,TENANT_OCCUPIED,19029954.54,1670081.94
1259,1259,LOC001259,459 Main Street,,Jaipur,RJ,601260,IN,VACANT,548225.16,3881969.69
1260,1260,LOC001260,460 Main Street,Suite 11,Kolkata,WB,601261,US,UNDER_CONSTRUCTION,14788118.52,3668113.09
1261,1261,LOC001261,461 Main Street,,Chennai,TN,601262,IN,OWNER_OCCUPIED,9439760.51,3337511.91
1262,1262,LOC001262,462 Main Street,,Bengaluru,KA,601263,US,TENANT_OCCUPIED,7485343.22,363486.9
1263,1263,LOC001263,463 Main Street,Suite 14,Mumbai,MH,601264,IN,VACANT,10921277.06,1128258.18
1264,1264,LOC001264,464 Main Street,,Hyderabad,TS,601265,US,UNDER_CONSTRUCTION,8878040.46,1098664.76
1265,1265,LOC001265,465 Main Street,,Vijayawada,AP,601266,IN,OWNER_OCCUPIED,5736468.35,4150300.9
1266,1266,LOC001266,466 Main Street,Suite 17,Kochi,KL,601267,US,TENANT_OCCUPIED,7086225.53,2910771.52
1267,1267,LOC001267,467 Main Street,,Delhi,DL,601268,IN,VACANT,11539771.16,2452422.62
1268,1268,LOC001268,468 Main Street,,Ahmedabad,GJ,601269,US,UNDER_CONSTRUCTION,7202922.6,3428632.03
1269,1269,LOC001269,469 Main Street,Suite 20,Jaipur,RJ,601270,IN,OWNER_OCCUPIED,1443980.59,542894.97
1270,1270,LOC001270,470 Main Street,,Kolkata,WB,601271,US,TENANT_OCCUPIED,15785850.36,2324929.73
1271,1271,LOC001271,471 Main Street,,Chennai,TN,601272,IN,VACANT,2922624.99,4295375.42
1272,1272,LOC001272,472 Main Street,Suite 23,Bengaluru,KA,601273,US,UNDER_CONSTRUCTION,9105076.0,53345.86
1273,1273,LOC001273,473 Main Street,,Mumbai,MH,601274,IN,OWNER_OCCUPIED,19181619.5,1051475.12
1274,1274,LOC001274,474 Main Street,,Hyderabad,TS,601275,US,TENANT_OCCUPIED,13927541.7,702969.78
1275,1275,LOC001275,475 Main Street,Suite 26,Vijayawada,AP,601276,IN,VACANT,13174945.39,836938.44
1276,1276,LOC001276,476 Main Street,,Kochi,KL,601277,US,UNDER_CONSTRUCTION,18688148.47,1406396.32
1277,1277,LOC001277,477 Main Street,,Delhi,DL,601278,IN,OWNER_OCCUPIED,13264465.31,1289426.93
1278,1278,LOC001278,478 Main Street,Suite 29,Ahmedabad,GJ,601279,US,TENANT_OCCUPIED,7750953.47,4523811.33
1279,1279,LOC001279,479 Main Street,,Jaipur,RJ,601280,IN,VACANT,3727739.04,2011890.76
1280,1280,LOC001280,480 Main Street,,Kolkata,WB,601281,US,UNDER_CONSTRUCTION,6457430.27,3512234.79
1281,1281,LOC001281,481 Main Street,Suite 32,Chennai,TN,601282,IN,OWNER_OCCUPIED,5065804.91,3294651.88
1282,1282,LOC001282,482 Main Street,,Bengaluru,KA,601283,US,TENANT_OCCUPIED,14222111.78,55377.2
1283,1283,LOC001283,483 Main Street,,Mumbai,MH,601284,IN,VACANT,9797730.81,706863.97
1284,1284,LOC001284,484 Main Street,Suite 35,Hyderabad,TS,601285,US,UNDER_CONSTRUCTION,4910721.8,3415914.49
1285,1285,LOC001285,485 Main Street,,Vijayawada,AP,601286,IN,OWNER_OCCUPIED,681095.48,3493205.68
1286,1286,LOC001286,486 Main Street,,Kochi,KL,601287,US,TENANT_OCCUPIED,16433626.02,4941366.8
1287,1287,LOC001287,487 Main Street,Suite 38,Delhi,DL,601288,IN,VACANT,8735121.71,704267.0
1288,1288,LOC001288,488 Main Street,,Ahmedabad,GJ,601289,US,UNDER_CONSTRUCTION,1881151.96,1946196.13
1289,1289,LOC001289,489 Main Street,,Jaipur,RJ,601290,IN,OWNER_OCCUPIED,14749885.94,557014.49
1290,1290,LOC001290,490 Main Street,Suite 41,Kolkata,WB,601291,US,TENANT_OCCUPIED,6610353.81,4410895.53
1291,1291,LOC001291,491 Main Street,,Chennai,TN,601292,IN,VACANT,3174021.25,3878629.39
1292,1292,LOC001292,492 Main Street,,Bengaluru,KA,601293,US,UNDER_CONSTRUCTION,15186577.12,709073.84
1293,1293,LOC001293,493 Main Street,Suite 44,Mumbai,MH,601294,IN,OWNER_OCCUPIED,19862333.03,757122.68
1294,1294,LOC001294,494 Main Street,,Hyderabad,TS,601295,US,TENANT_OCCUPIED,10844911.39,91949.97
1295,1295,LOC001295,495 Main Street,,Vijayawada,AP,601296,IN,VACANT,13175394.16,2228492.13
1296,1296,LOC001296,496 Main Street,Suite 47,Kochi,KL,601297,US,UNDER_CONSTRUCTION,14587424.51,3158996.19
1297,1297,LOC001297,497 Main Street,,Delhi,DL,601298,IN,OWNER_OCCUPIED,3451795.55,2087963.98
1298,1298,LOC001298,498 Main Street,,Ahmedabad,GJ,601299,US,TENANT_OCCUPIED,13888040.31,4306814.5
1299,1299,LOC001299,499 Main Street,Suite 50,Jaipur,RJ,601300,IN,VACANT,2190416.65,547302.31
1300,1300,LOC001300,500 Main Street,,Kolkata,WB,601301,US,UNDER_CONSTRUCTION,15172690.11,2968390.89
1301,1301,LOC001301,501 Main Street,,Chennai,TN,601302,IN,OWNER_OCCUPIED,7988622.23,4818081.12
1302,1302,LOC001302,502 Main Street,Suite 3,Bengaluru,KA,601303,US,TENANT_OCCUPIED,6632821.53,742159.43
1303,1303,LOC001303,503 Main Street,,Mumbai,MH,601304,IN,VACANT,5900869.31,467031.14
1304,1304,LOC001304,504 Main Street,,Hyderabad,TS,601305,US,UNDER_CONSTRUCTION,11291234.32,3020038.94
1305,1305,LOC001305,505 Main Street,Suite 6,Vijayawada,AP,601306,IN,OWNER_OCCUPIED,12348065.43,3905899.78
1306,1306,LOC001306,506 Main Street,,Kochi,KL,601307,US,TENANT_OCCUPIED,13964283.46,4247065.92
1307,1307,LOC001307,507 Main Street,,Delhi,DL,601308,IN,VACANT,13338904.72,1543164.2
1308,1308,LOC001308,508 Main Street,Suite 9,Ahmedabad,GJ,601309,US,UNDER_CONSTRUCTION,10596107.99,2572136.7
1309,1309,LOC001309,509 Main Street,,Jaipur,RJ,601310,IN,OWNER_OCCUPIED,15082951.0,1512933.15
1310,1310,LOC001310,510 Main Street,,Kolkata,WB,601311,US,TENANT_OCCUPIED,1564098.05,4494667.17
1311,1311,LOC001311,511 Main Street,Suite 12,Chennai,TN,601312,IN,VACANT,19116094.47,2499694.21
1312,1312,LOC001312,512 Main Street,,Bengaluru,KA,601313,US,UNDER_CONSTRUCTION,2698501.42,2522933.58
1313,1313,LOC001313,513 Main Street,,Mumbai,MH,601314,IN,OWNER_OCCUPIED,12081630.48,2665018.18
1314,1314,LOC001314,514 Main Street,Suite 15,Hyderabad,TS,601315,US,TENANT_OCCUPIED,19565090.48,4935068.54
1315,1315,LOC001315,515 Main Street,,Vijayawada,AP,601316,IN,VACANT,18711525.83,703315.26
1316,1316,LOC001316,516 Main Street,,Kochi,KL,601317,US,UNDER_CONSTRUCTION,17285873.08,2863482.92
1317,1317,LOC001317,517 Main Street,Suite 18,Delhi,DL,601318,IN,OWNER_OCCUPIED,7625543.03,3430563.14
1318,1318,LOC001318,518 Main Street,,Ahmedabad,GJ,601319,US,TENANT_OCCUPIED,15373155.79,4774542.27
1319,1319,LOC001319,519 Main Street,,Jaipur,RJ,601320,IN,VACANT,15522157.46,132612.54
1320,1320,LOC001320,520 Main Street,Suite 21,Kolkata,WB,601321,US,UNDER_CONSTRUCTION,1816885.1,1347817.12
1321,1321,LOC001321,521 Main Street,,Chennai,TN,601322,IN,OWNER_OCCUPIED,1276623.81,349320.85
1322,1322,LOC001322,522 Main Street,,Bengaluru,KA,601323,US,TENANT_OCCUPIED,15891154.98,2557722.49
1323,1323,LOC001323,523 Main Street,Suite 24,Mumbai,MH,601324,IN,VACANT,12757128.57,2530192.38
1324,1324,LOC001324,524 Main Street,,Hyderabad,TS,601325,US,UNDER_CONSTRUCTION,8600923.89,3523962.66
1325,1325,LOC001325,525 Main Street,,Vijayawada,AP,601326,IN,OWNER_OCCUPIED,2107342.33,2705995.84
1326,1326,LOC001326,526 Main Street,Suite 27,Kochi,KL,601327,US,TENANT_OCCUPIED,12512917.59,1423465.29
1327,1327,LOC001327,527 Main Street,,Delhi,DL,601328,IN,VACANT,6543184.27,2580958.26
1328,1328,LOC001328,528 Main Street,,Ahmedabad,GJ,601329,US,UNDER_CONSTRUCTION,4462351.13,4049897.4
1329,1329,LOC001329,529 Main Street,Suite 30,Jaipur,RJ,601330,IN,OWNER_OCCUPIED,10959608.37,1984120.94
1330,1330,LOC001330,530 Main Street,,Kolkata,WB,601331,US,TENANT_OCCUPIED,12868737.82,4180906.02
1331,1331,LOC001331,531 Main Street,,Chennai,TN,601332,IN,VACANT,13780585.85,377269.66
1332,1332,LOC001332,532 Main Street,Suite 33,Bengaluru,KA,601333,US,UNDER_CONSTRUCTION,14124179.69,3663293.97
1333,1333,LOC001333,533 Main Street,,Mumbai,MH,601334,IN,OWNER_OCCUPIED,17006128.25,336634.42
1334,1334,LOC001334,534 Main Street,,Hyderabad,TS,601335,US,TENANT_OCCUPIED,2181149.57,2200693.76
1335,1335,LOC001335,535 Main Street,Suite 36,Vijayawada,AP,601336,IN,VACANT,9340750.92,3063720.4
1336,1336,LOC001336,536 Main Street,,Kochi,KL,601337,US,UNDER_CONSTRUCTION,6531156.25,3721382.87
1337,1337,LOC001337,537 Main Street,,Delhi,DL,601338,IN,OWNER_OCCUPIED,14942834.51,641242.88
1338,1338,LOC001338,538 Main Street,Suite 39,Ahmedabad,GJ,601339,US,TENANT_OCCUPIED,14304061.84,3522423.08
1339,1339,LOC001339,539 Main Street,,Jaipur,RJ,601340,IN,VACANT,3694736.3,4767430.2
1340,1340,LOC001340,540 Main Street,,Kolkata,WB,601341,US,UNDER_CONSTRUCTION,10698604.57,3925786.15
1341,1341,LOC001341,541 Main Street,Suite 42,Chennai,TN,601342,IN,OWNER_OCCUPIED,14554927.6,876466.62
1342,1342,LOC001342,542 Main Street,,Bengaluru,KA,601343,US,TENANT_OCCUPIED,2975146.85,3916563.7
1343,1343,LOC001343,543 Main Street,,Mumbai,MH,601344,IN,VACANT,5740907.48,4437753.06
1344,1344,LOC001344,544 Main Street,Suite 45,Hyderabad,TS,601345,US,UNDER_CONSTRUCTION,15542890.66,195313.44
1345,1345,LOC001345,545 Main Street,,Vijayawada,AP,601346,IN,OWNER_OCCUPIED,16238603.01,1396303.95
1346,1346,LOC001346,546 Main Street,,Kochi,KL,601347,US,TENANT_OCCUPIED,1745503.79,3576000.08
1347,1347,LOC001347,547 Main Street,Suite 48,Delhi,DL,601348,IN,VACANT,11744707.66,431496.65
1348,1348,LOC001348,548 Main Street,,Ahmedabad,GJ,601349,US,UNDER_CONSTRUCTION,9376356.66,1832613.28
1349,1349,LOC001349,549 Main Street,,Jaipur,RJ,601350,IN,OWNER_OCCUPIED,10242395.11,2856086.33
1350,1350,LOC001350,550 Main Street,Suite 1,Kolkata,WB,601351,US,TENANT_OCCUPIED,7669911.67,1312824.6
1351,1351,LOC001351,551 Main Street,,Chennai,TN,601352,IN,VACANT,2506645.84,2890865.91
1352,1352,LOC001352,552 Main Street,,Bengaluru,KA,601353,US,UNDER_CONSTRUCTION,14594178.28,1180601.89
1353,1353,LOC001353,553 Main Street,Suite 4,Mumbai,MH,601354,IN,OWNER_OCCUPIED,10422085.26,267987.64
1354,1354,LOC001354,554 Main Street,,Hyderabad,TS,601355,US,TENANT_OCCUPIED,17327105.65,1260529.68
1355,1355,LOC001355,555 Main Street,,Vijayawada,AP,601356,IN,VACANT,9699409.5,1945748.4
1356,1356,LOC001356,556 Main Street,Suite 7,Kochi,KL,601357,US,UNDER_CONSTRUCTION,3426651.03,4659242.38
1357,1357,LOC001357,557 Main Street,,Delhi,DL,601358,IN,OWNER_OCCUPIED,17220961.36,2786680.7
1358,1358,LOC001358,558 Main Street,,Ahmedabad,GJ,601359,US,TENANT_OCCUPIED,18321979.56,3716295.85
1359,1359,LOC001359,559 Main Street,Suite 10,Jaipur,RJ,601360,IN,VACANT,8677701.44,1642919.97
1360,1360,LOC001360,560 Main Street,,Kolkata,WB,601361,US,UNDER_CONSTRUCTION,8617003.67,3615425.21
1361,1361,LOC001361,561 Main Street,,Chennai,TN,601362,IN,OWNER_OCCUPIED,5789530.18,435541.0
1362,1362,LOC001362,562 Main Street,Suite 13,Bengaluru,KA,601363,US,TENANT_OCCUPIED,7769759.25,2535102.67
1363,1363,LOC001363,563 Main Street,,Mumbai,MH,601364,IN,VACANT,18087849.68,937754.53
1364,1364,LOC001364,564 Main Street,,Hyderabad,TS,601365,US,UNDER_CONSTRUCTION,16184591.38,4907998.63
1365,1365,LOC001365,565 Main Street,Suite 16,Vijayawada,AP,601366,IN,OWNER_OCCUPIED,19104548.45,391185.87
1366,1366,LOC001366,566 Main Street,,Kochi,KL,601367,US,TENANT_OCCUPIED,9569336.47,1447419.01
1367,1367,LOC001367,567 Main Street,,Delhi,DL,601368,IN,VACANT,16974506.83,1670139.56
1368,1368,LOC001368,568 Main Street,Suite 19,Ahmedabad,GJ,601369,US,UNDER_CONSTRUCTION,11285282.21,89447.41
1369,1369,LOC001369,569 Main Street,,Jaipur,RJ,601370,IN,OWNER_OCCUPIED,4413087.49,2840843.37
1370,1370,LOC001370,570 Main Street,,Kolkata,WB,601371,US,TENANT_OCCUPIED,6426231.49,3132451.74
1371,1371,LOC001371,571 Main Street,Suite 22,Chennai,TN,601372,IN,VACANT,9546570.47,2978870.13
1372,1372,LOC001372,572 Main Street,,Bengaluru,KA,601373,US,UNDER_CONSTRUCTION,10120533.18,3874435.65
1373,1373,LOC001373,573 Main Street,,Mumbai,MH,601374,IN,OWNER_OCCUPIED,4310737.27,4507194.32
1374,1374,LOC001374,574 Main Street,Suite 25,Hyderabad,TS,601375,US,TENANT_OCCUPIED,15329403.3,1263378.03
1375,1375,LOC001375,575 Main Street,,Vijayawada,AP,601376,IN,VACANT,624368.71,2079678.74
1376,1376,LOC001376,576 Main Street,,Kochi,KL,601377,US,UNDER_CONSTRUCTION,5043455.97,1764797.3
1377,1377,LOC001377,577 Main Street,Suite 28,Delhi,DL,601378,IN,OWNER_OCCUPIED,16871693.13,4392133.14
1378,1378,LOC001378,578 Main Street,,Ahmedabad,GJ,601379,US,TENANT_OCCUPIED,19044310.11,57237.1
1379,1379,LOC001379,579 Main Street,,Jaipur,RJ,601380,IN,VACANT,13317425.08,4252579.64
1380,1380,LOC001380,580 Main Street,Suite 31,Kolkata,WB,601381,US,UNDER_CONSTRUCTION,14680693.26,564547.65
1381,1381,LOC001381,581 Main Street,,Chennai,TN,601382,IN,OWNER_OCCUPIED,10831382.54,1228929.59
1382,1382,LOC001382,582 Main Street,,Bengaluru,KA,601383,US,TENANT_OCCUPIED,10094563.1,346480.62
1383,1383,LOC001383,583 Main Street,Suite 34,Mumbai,MH,601384,IN,VACANT,19940705.77,3572679.75
1384,1384,LOC001384,584 Main Street,,Hyderabad,TS,601385,US,UNDER_CONSTRUCTION,2314019.45,4610308.29
1385,1385,LOC001385,585 Main Street,,Vijayawada,AP,601386,IN,OWNER_OCCUPIED,17997105.7,2622808.13
1386,1386,LOC001386,586 Main Street,Suite 37,Kochi,KL,601387,US,TENANT_OCCUPIED,14166514.74,1893835.27
1387,1387,LOC001387,587 Main Street,,Delhi,DL,601388,IN,VACANT,19503818.41,470266.97
1388,1388,LOC001388,588 Main Street,,Ahmedabad,GJ,601389,US,UNDER_CONSTRUCTION,2363751.6,710893.56
1389,1389,LOC001389,589 Main Street,Suite 40,Jaipur,RJ,601390,IN,OWNER_OCCUPIED,16489276.39,420410.9
1390,1390,LOC001390,590 Main Street,,Kolkata,WB,601391,US,TENANT_OCCUPIED,11572504.2,2203165.25
1391,1391,LOC001391,591 Main Street,,Chennai,TN,601392,IN,VACANT,19302256.36,1222020.09
1392,1392,LOC001392,592 Main Street,Suite 43,Bengaluru,KA,601393,US,UNDER_CONSTRUCTION,5589323.31,1609294.13
1393,1393,LOC001393,593 Main Street,,Mumbai,MH,601394,IN,OWNER_OCCUPIED,16115928.03,3518591.75
1394,1394,LOC001394,594 Main Street,,Hyderabad,TS,601395,US,TENANT_OCCUPIED,14839380.94,1624385.71
1395,1395,LOC001395,595 Main Street,Suite 46,Vijayawada,AP,601396,IN,VACANT,5803139.5,419702.81
1396,1396,LOC001396,596 Main Street,,Kochi,KL,601397,US,UNDER_CONSTRUCTION,4452896.21,3910688.06
1397,1397,LOC001397,597 Main Street,,Delhi,DL,601398,IN,OWNER_OCCUPIED,11901806.7,819282.23
1398,1398,LOC001398,598 Main Street,Suite 49,Ahmedabad,GJ,601399,US,TENANT_OCCUPIED,3705312.12,2356972.81
1399,1399,LOC001399,599 Main Street,,Jaipur,RJ,601400,IN,VACANT,8426994.76,2702826.52
1400,1400,LOC001400,600 Main Street,,Kolkata,WB,601401,US,UNDER_CONSTRUCTION,19310377.08,1077799.32
1401,1401,LOC001401,601 Main Street,Suite 2,Chennai,TN,601402,IN,OWNER_OCCUPIED,6512000.51,1361789.24
1402,1402,LOC001402,602 Main Street,,Bengaluru,KA,601403,US,TENANT_OCCUPIED,2838314.35,830196.12
1403,1403,LOC001403,603 Main Street,,Mumbai,MH,601404,IN,VACANT,13878069.44,4140614.11
1404,1404,LOC001404,604 Main Street,Suite 5,Hyderabad,TS,601405,US,UNDER_CONSTRUCTION,14089120.67,249632.55
1405,1405,LOC001405,605 Main Street,,Vijayawada,AP,601406,IN,OWNER_OCCUPIED,16800532.64,1672578.61
1406,1406,LOC001406,606 Main Street,,Kochi,KL,601407,US,TENANT_OCCUPIED,2278651.62,1278683.01
1407,1407,LOC001407,607 Main Street,Suite 8,Delhi,DL,601408,IN,VACANT,7436983.73,2591625.39
1408,1408,LOC001408,608 Main Street,,Ahmedabad,GJ,601409,US,UNDER_CONSTRUCTION,13705075.85,1337825.62
1409,1409,LOC001409,609 Main Street,,Jaipur,RJ,601410,IN,OWNER_OCCUPIED,19818194.1,203856.36
1410,1410,LOC001410,610 Main Street,Suite 11,Kolkata,WB,601411,US,TENANT_OCCUPIED,8385648.42,2288395.79
1411,1411,LOC001411,611 Main Street,,Chennai,TN,601412,IN,VACANT,15087529.72,1286770.51
1412,1412,LOC001412,612 Main Street,,Bengaluru,KA,601413,US,UNDER_CONSTRUCTION,9509843.35,4029288.93
1413,1413,LOC001413,613 Main Street,Suite 14,Mumbai,MH,601414,IN,OWNER_OCCUPIED,3225964.27,109186.77
1414,1414,LOC001414,614 Main Street,,Hyderabad,TS,601415,US,TENANT_OCCUPIED,16692260.47,4913707.83
1415,1415,LOC001415,615 Main Street,,Vijayawada,AP,601416,IN,VACANT,3048947.13,4127183.41
1416,1416,LOC001416,616 Main Street,Suite 17,Kochi,KL,601417,US,UNDER_CONSTRUCTION,7758675.0,3169972.87
1417,1417,LOC001417,617 Main Street,,Delhi,DL,601418,IN,OWNER_OCCUPIED,13071357.81,2932502.82
1418,1418,LOC001418,618 Main Street,,Ahmedabad,GJ,601419,US,TENANT_OCCUPIED,5547002.72,4073098.1
1419,1419,LOC001419,619 Main Street,Suite 20,Jaipur,RJ,601420,IN,VACANT,925103.56,369136.58
1420,1420,LOC001420,620 Main Street,,Kolkata,WB,601421,US,UNDER_CONSTRUCTION,18098673.6,2244985.05
1421,1421,LOC001421,621 Main Street,,Chennai,TN,601422,IN,OWNER_OCCUPIED,3011435.21,4530135.95
1422,1422,LOC001422,622 Main Street,Suite 23,Bengaluru,KA,601423,US,TENANT_OCCUPIED,16672445.46,1691171.96
1423,1423,LOC001423,623 Main Street,,Mumbai,MH,601424,IN,VACANT,1332578.22,2331924.86
1424,1424,LOC001424,624 Main Street,,Hyderabad,TS,601425,US,UNDER_CONSTRUCTION,3775789.57,2890726.79
1425,1425,LOC001425,625 Main Street,Suite 26,Vijayawada,AP,601426,IN,OWNER_OCCUPIED,16522865.33,2005243.51
1426,1426,LOC001426,626 Main Street,,Kochi,KL,601427,US,TENANT_OCCUPIED,1074904.71,3431903.94
1427,1427,LOC001427,627 Main Street,,Delhi,DL,601428,IN,VACANT,3869740.63,1112844.72
1428,1428,LOC001428,628 Main Street,Suite 29,Ahmedabad,GJ,601429,US,UNDER_CONSTRUCTION,4149446.72,1435280.04
1429,1429,LOC001429,629 Main Street,,Jaipur,RJ,601430,IN,OWNER_OCCUPIED,17726764.08,221514.75
1430,1430,LOC001430,630 Main Street,,Kolkata,WB,601431,US,TENANT_OCCUPIED,12573942.7,1266634.66
1431,1431,LOC001431,631 Main Street,Suite 32,Chennai,TN,601432,IN,VACANT,6254550.68,2089361.42
1432,1432,LOC001432,632 Main Street,,Bengaluru,KA,601433,US,UNDER_CONSTRUCTION,11238428.97,351846.39
1433,1433,LOC001433,633 Main Street,,Mumbai,MH,601434,IN,OWNER_OCCUPIED,5955631.76,729318.28
1434,1434,LOC001434,634 Main Street,Suite 35,Hyderabad,TS,601435,US,TENANT_OCCUPIED,4389427.23,4429029.96
1435,1435,LOC001435,635 Main Street,,Vijayawada,AP,601436,IN,VACANT,10753374.14,3172234.22
1436,1436,LOC001436,636 Main Street,,Kochi,KL,601437,US,UNDER_CONSTRUCTION,16142277.61,3984488.91
1437,1437,LOC001437,637 Main Street,Suite 38,Delhi,DL,601438,IN,OWNER_OCCUPIED,19793370.51,3920483.05
1438,1438,LOC001438,638 Main Street,,Ahmedabad,GJ,601439,US,TENANT_OCCUPIED,7502686.14,2745363.14
1439,1439,LOC001439,639 Main Street,,Jaipur,RJ,601440,IN,VACANT,9951249.97,4567751.23
1440,1440,LOC001440,640 Main Street,Suite 41,Kolkata,WB,601441,US,UNDER_CONSTRUCTION,10296668.48,1972487.31
1441,1441,LOC001441,641 Main Street,,Chennai,TN,601442,IN,OWNER_OCCUPIED,4006409.54,1628443.96
1442,1442,LOC001442,642 Main Street,,Bengaluru,KA,601443,US,TENANT_OCCUPIED,4770893.67,4484035.67
1443,1443,LOC001443,643 Main Street,Suite 44,Mumbai,MH,601444,IN,VACANT,15681496.49,340026.59
1444,1444,LOC001444,644 Main Street,,Hyderabad,TS,601445,US,UNDER_CONSTRUCTION,19834860.81,2670689.85
1445,1445,LOC001445,645 Main Street,,Vijayawada,AP,601446,IN,OWNER_OCCUPIED,15453422.28,4998048.45
1446,1446,LOC001446,646 Main Street,Suite 47,Kochi,KL,601447,US,TENANT_OCCUPIED,19492607.3,545664.97
1447,1447,LOC001447,647 Main Street,,Delhi,DL,601448,IN,VACANT,13308856.22,1369308.66
1448,1448,LOC001448,648 Main Street,,Ahmedabad,GJ,601449,US,UNDER_CONSTRUCTION,16417560.65,4590434.44
1449,1449,LOC001449,649 Main Street,Suite 50,Jaipur,RJ,601450,IN,OWNER_OCCUPIED,1590218.79,4982140.64
1450,1450,LOC001450,650 Main Street,,Kolkata,WB,601451,US,TENANT_OCCUPIED,4778525.93,4240200.2
1451,1451,LOC001451,651 Main Street,,Chennai,TN,601452,IN,VACANT,16049118.4,1806282.94
1452,1452,LOC001452,652 Main Street,Suite 3,Bengaluru,KA,601453,US,UNDER_CONSTRUCTION,16864833.92,4233843.47
1453,1453,LOC001453,653 Main Street,,Mumbai,MH,601454,IN,OWNER_OCCUPIED,3933957.17,2982971.57
1454,1454,LOC001454,654 Main Street,,Hyderabad,TS,601455,US,TENANT_OCCUPIED,16221099.39,3503251.49
1455,1455,LOC001455,655 Main Street,Suite 6,Vijayawada,AP,601456,IN,VACANT,18322610.08,189622.52
1456,1456,LOC001456,656 Main Street,,Kochi,KL,601457,US,UNDER_CONSTRUCTION,14160935.67,4740415.74
1457,1457,LOC001457,657 Main Street,,Delhi,DL,601458,IN,OWNER_OCCUPIED,11490326.49,2837389.01
1458,1458,LOC001458,658 Main Street,Suite 9,Ahmedabad,GJ,601459,US,TENANT_OCCUPIED,4170556.47,4940630.74
1459,1459,LOC001459,659 Main Street,,Jaipur,RJ,601460,IN,VACANT,17691714.02,2486522.28
1460,1460,LOC001460,660 Main Street,,Kolkata,WB,601461,US,UNDER_CONSTRUCTION,6526534.91,2477660.28
1461,1461,LOC001461,661 Main Street,Suite 12,Chennai,TN,601462,IN,OWNER_OCCUPIED,2260018.85,1201485.62
1462,1462,LOC001462,662 Main Street,,Bengaluru,KA,601463,US,TENANT_OCCUPIED,4766774.36,2655920.15
1463,1463,LOC001463,663 Main Street,,Mumbai,MH,601464,IN,VACANT,513328.18,4593586.12
1464,1464,LOC001464,664 Main Street,Suite 15,Hyderabad,TS,601465,US,UNDER_CONSTRUCTION,4428555.48,695923.25
1465,1465,LOC001465,665 Main Street,,Vijayawada,AP,601466,IN,OWNER_OCCUPIED,14480283.84,4597964.9
1466,1466,LOC001466,666 Main Street,,Kochi,KL,601467,US,TENANT_OCCUPIED,16963539.69,1651764.62
1467,1467,LOC001467,667 Main Street,Suite 18,Delhi,DL,601468,IN,VACANT,927301.48,2953715.42
1468,1468,LOC001468,668 Main Street,,Ahmedabad,GJ,601469,US,UNDER_CONSTRUCTION,18385870.88,3883114.17
1469,1469,LOC001469,669 Main Street,,Jaipur,RJ,601470,IN,OWNER_OCCUPIED,17006377.31,4310313.86
1470,1470,LOC001470,670 Main Street,Suite 21,Kolkata,WB,601471,US,TENANT_OCCUPIED,19230895.63,1899274.36
1471,1471,LOC001471,671 Main Street,,Chennai,TN,601472,IN,VACANT,18867502.66,2008198.03
1472,1472,LOC001472,672 Main Street,,Bengaluru,KA,601473,US,UNDER_CONSTRUCTION,2470127.32,1543737.51
1473,1473,LOC001473,673 Main Street,Suite 24,Mumbai,MH,601474,IN,OWNER_OCCUPIED,3160807.54,829644.24
1474,1474,LOC001474,674 Main Street,,Hyderabad,TS,601475,US,TENANT_OCCUPIED,18999523.87,3969620.5
